left,right,confidence_score
85785,19779,0.812
85785,26820,0.972
85785,75164,0.852
85811,90148,0.9440000000000001
86127,64454,0.9680000000000001
86286,12476,0.884
86369,94579,0.94
86430,8205,1.0
54581,58715,0.9880000000000001
54587,2143,0.8440000000000001
54587,10202,0.8440000000000001
54587,33263,0.9079999999999999
54587,38812,0.848
54587,62181,0.8759999999999999
54587,74510,0.8079999999999999
54846,1575,1.0
54867,1575,0.892
54891,80705,0.848
55023,54204,0.992
55050,64463,0.816
55052,64463,0.816
55122,9532,0.8440000000000001
55122,11263,0.8240000000000001
55122,33543,0.852
55122,38488,0.86
55122,41860,0.8079999999999999
55122,46374,0.8440000000000001
55122,60370,0.82
55122,68505,0.82
55122,78871,0.82
55122,84212,0.82
55122,85351,0.872
55198,76239,0.816
55216,3865,0.8320000000000001
55244,76239,0.8079999999999999
55265,41734,0.884
55356,2955,0.852
55356,38812,0.848
55356,47270,0.8240000000000001
55500,31460,1.0
55577,74616,0.812
55632,57802,0.8360000000000001
55632,63661,0.8240000000000001
55632,81646,0.8959999999999999
55685,62197,1.0
55768,10202,0.8079999999999999
55768,18097,0.84
55768,74510,0.804
55768,89513,0.8440000000000001
55780,72291,0.868
55815,21738,1.0
55897,72291,0.96
56179,21738,1.0
56219,2143,0.848
56219,54732,1.0
56219,57802,0.8160000000000001
56365,2143,0.8440000000000001
56365,10202,0.8440000000000001
56365,33263,0.9079999999999999
56365,38812,0.848
56365,62181,0.8759999999999999
56365,74510,0.8079999999999999
56533,12580,0.92
56606,43337,0.8240000000000001
56646,23340,0.8080000000000002
56646,74276,0.8079999999999999
56647,23340,0.8080000000000002
56647,74276,0.8079999999999999
56959,46177,0.848
57017,46177,0.848
57052,41663,0.816
57052,63506,0.8240000000000001
57286,57802,0.8160000000000001
57286,73397,0.82
57430,72291,0.848
57430,88585,0.8240000000000001
57517,37773,0.812
57517,57934,0.812
57561,47270,0.8440000000000001
57561,82420,1.0
57847,54143,1.0
58047,23340,0.8080000000000002
58047,43337,0.8079999999999999
58047,47270,0.812
58047,48184,0.852
58047,57856,0.9440000000000001
58367,54143,1.0
58379,3687,1.0
58379,18071,0.8079999999999999
58379,28718,0.84
58379,39207,0.804
58379,62727,0.8240000000000001
58379,76109,0.8640000000000001
58388,37773,0.8079999999999999
58388,70913,0.9080000000000001
58446,38812,0.868
58446,60136,0.812
58446,79504,1.0
58498,20972,0.9079999999999999
58498,26692,0.892
58510,57856,0.812
58630,23340,0.8080000000000002
58630,43337,0.8079999999999999
58630,47270,0.812
58630,48184,0.852
58630,57856,0.9440000000000001
58657,72465,0.8440000000000001
58691,2143,0.848
58691,54732,1.0
58691,57802,0.8160000000000001
58764,58715,1.0
58784,57802,0.8360000000000001
58784,63661,0.8240000000000001
58784,81646,0.8959999999999999
58868,43632,0.84
58869,13816,0.868
58889,25015,1.0
58954,75574,0.8959999999999999
58975,38812,0.868
58975,60136,0.856
58975,72291,0.868
59123,93640,1.0
59236,79774,0.828
59283,8725,0.8240000000000001
59283,10486,0.8480000000000001
59283,20600,0.8480000000000001
59283,38488,0.812
59283,38812,0.8440000000000001
59283,39135,0.8240000000000001
59283,46374,0.812
59283,57016,0.848
59283,73831,0.8280000000000001
59283,85351,0.812
59283,88930,0.812
59305,39525,0.804
59377,57856,0.812
59438,70913,0.856
59592,50021,0.9079999999999999
59592,51233,0.892
59635,33011,0.852
59635,33454,0.872
59635,63506,0.8440000000000001
59654,41663,0.816
59654,63506,0.8240000000000001
59668,8725,0.8240000000000001
59668,10486,0.8560000000000001
59668,20600,0.8080000000000002
59668,25480,0.8080000000000002
59668,39135,0.8240000000000001
59668,49867,0.8080000000000002
59668,56414,0.816
59668,57016,0.86
59668,73831,0.84
59668,88930,0.8759999999999999
59757,78193,0.848
59821,12580,0.92
59906,11039,0.8440000000000001
59907,11039,0.8440000000000001
59961,80870,1.0
60088,86777,0.804
60376,2143,0.8079999999999999
60376,10202,1.0
60376,33263,0.868
60376,50457,0.828
60376,51476,0.848
60376,57802,0.8160000000000001
60376,62181,0.828
60376,67192,0.82
60376,70715,0.816
60376,74510,0.804
60376,77336,0.82
60515,93640,1.0
60560,65784,0.8320000000000001
60711,37698,0.804
60711,38648,0.804
60711,57934,0.8640000000000001
60711,58770,0.828
60711,92923,0.84
61044,14309,0.82
61044,25153,0.8640000000000001
61044,67429,0.8640000000000001
61060,38812,0.868
61060,60136,0.812
61060,79504,1.0
61266,73003,0.852
61274,58062,0.804
61339,6188,1.0
61374,37698,0.804
61374,38648,0.804
61374,57934,0.8640000000000001
61374,58770,0.828
61374,92923,0.868
61547,58862,0.9359999999999999
61614,13816,0.868
61614,54732,0.804
61626,19717,0.82
61676,39525,0.804
61787,58062,0.804
62182,57941,0.9680000000000001
62266,72465,0.8440000000000001
62284,24549,0.94
62527,8725,0.812
62527,10486,0.804
62527,57016,0.86
62527,88930,0.8080000000000002
62556,25015,1.0
62824,35972,1.0
62824,57856,0.868
62825,35972,1.0
62825,57856,0.868
62861,41003,0.84
62861,47270,0.804
62878,17618,0.92
62904,6856,0.816
62904,82493,0.8079999999999999
63091,23445,0.924
63252,19717,0.82
63277,82941,1.0
63278,82941,1.0
63599,17765,0.8320000000000001
63625,78193,0.848
63761,25170,1.0
63803,58862,0.9359999999999999
