left,right,confidence_score
40158,89351,0.8079999999999999
40291,13120,0.8959999999999999
40554,77870,1.0
40680,24131,1.0
41961,5577,0.98
41961,8792,0.848
41961,37211,0.82
41961,88829,0.8320000000000001
42359,20396,0.904
42500,13757,1.0
43366,54358,0.804
43366,94113,1.0
43367,94113,1.0
43747,6904,0.8240000000000001
43939,6023,1.0
43939,49160,0.8080000000000002
44809,9722,1.0
45750,50896,1.0
45971,12680,1.0
46127,21397,0.8240000000000001
46127,45356,1.0
46128,21397,0.8240000000000001
46128,45356,1.0
46145,19129,0.848
46666,60974,1.0
46777,37211,0.82
46777,88829,0.8480000000000001
46913,12680,1.0
48422,82980,1.0
48423,82980,1.0
48748,37211,0.82
48748,64409,1.0
48748,88829,0.8320000000000001
49158,92287,0.9359999999999999
50478,10344,0.924
50720,77456,0.828
51120,36950,0.836
51120,54358,0.9440000000000001
51133,662,1.0
51271,3063,0.848
51271,9131,0.8320000000000001
51271,23358,0.9840000000000001
51613,662,1.0
51681,21397,0.8240000000000001
51681,46392,1.0
52416,79429,0.8440000000000001
52933,10344,0.924
52949,62274,1.0
53098,3822,0.804
53098,37211,0.836
53098,80918,0.8079999999999999
53098,83302,0.804
53098,88829,1.0
53145,5577,0.82
53145,8792,0.82
53145,21128,0.82
53145,37211,0.8320000000000001
53145,37295,0.82
53145,50969,0.82
53145,64409,0.82
53145,88829,0.8480000000000001
53151,3822,0.804
53151,37211,0.836
53151,80918,0.8079999999999999
53151,83302,0.804
53151,88829,1.0
53177,62274,0.9840000000000001
53858,50942,1.0
54032,35066,0.828
54037,35066,0.828
38988,15066,0.804
38988,33542,0.8240000000000001
39618,88256,0.848
39988,82295,0.8640000000000001
40041,50163,0.93
40081,37153,0.94
40082,37153,0.94
40527,55671,0.904
41283,35959,1.0
41307,14720,1.0
41310,15455,1.0
41475,39979,0.868
41520,25525,0.8079999999999999
41540,35959,1.0
41602,25525,0.9520000000000001
41603,25525,0.9520000000000001
41742,17777,0.882
41744,17777,0.882
42173,50963,0.804
42174,50963,0.82
42202,26837,1.0
42279,87965,0.8360000000000001
42362,53300,0.92
42911,88446,0.93
42927,90062,0.9
42941,55671,0.904
43175,82295,0.8160000000000001
43317,94578,0.8360000000000001
43663,80940,0.93
43945,82295,0.8160000000000001
44483,90062,0.9
44562,82295,0.8160000000000001
44873,90062,0.8080000000000002
44898,26837,1.0
45137,77065,0.94
46351,13944,0.8059999999999999
46672,75167,1.0
46819,32307,0.9520000000000001
46819,76423,1.0
47440,13944,0.8059999999999999
47459,59965,0.93
48131,42528,0.9
48212,30223,0.8680000000000001
49675,1489,0.828
50382,1865,0.9640000000000001
50382,80055,1.0
50390,1865,0.9640000000000001
50390,80055,1.0
51546,32333,1.0
52719,1912,0.828
52728,17336,0.812
52728,55924,0.8759999999999999
52751,17336,0.812
52751,55924,0.8759999999999999
53935,77065,1.0
39058,86906,1.0
39072,16245,0.8320000000000001
39072,33135,0.836
39072,40735,0.8440000000000001
39072,44830,0.868
39072,80385,0.848
39072,86992,0.924
39098,759,0.94
39149,52448,0.828
39221,86487,0.94
39224,49764,0.9280000000000002
39477,38841,0.848
39571,35911,1.0
39820,18649,1.0
39821,18649,0.9520000000000001
39950,51697,0.92
40303,38841,0.848
40321,86487,1.0
40715,52448,0.82
40791,50212,0.9640000000000001
40806,6574,0.868
40884,50212,0.9640000000000001
41472,3622,0.912
41578,41279,0.8320000000000001
41578,80137,0.82
41578,85919,1.0
41792,3609,0.868
41792,33487,0.852
41869,13094,0.8079999999999999
41869,13862,0.8280000000000001
41869,31211,0.84
41869,63566,0.816
41869,77388,0.816
42253,16245,0.828
42322,6160,1.0
42322,63566,0.872
42634,19772,0.8079999999999999
42634,46411,0.868
42654,55846,0.856
42809,86906,1.0
42817,12062,0.84
42820,12062,0.86
43119,56096,1.0
43255,84051,0.904
43269,55846,0.856
43734,68403,0.884
43975,43112,1.0
44069,82157,1.0
44121,74352,0.8960000000000001
44158,39850,0.8079999999999999
44201,13332,0.804
44201,24986,0.868
44201,71350,0.8080000000000002
44651,27012,0.82
44657,47651,0.8360000000000001
45174,26438,0.884
45243,63842,0.924
45255,63842,0.924
45702,76075,0.84
45952,76075,0.84
46331,74913,0.932
46707,24462,1.0
47133,39175,1.0
47469,66972,1.0
47469,91999,0.816
47476,66972,1.0
47476,91999,0.816
47807,18349,0.9280000000000002
48272,64197,1.0
48272,69433,0.82
48553,69526,0.8759999999999999
49556,17459,0.884
49557,17459,0.884
49601,24462,1.0
49769,8154,0.8759999999999999
49773,8154,0.88
50092,29515,0.872
50092,79293,0.892
50433,75423,1.0
50434,83689,1.0
50511,28686,0.884
50534,4994,1.0
50660,80939,0.856
50881,56096,0.86
51152,10679,1.0
51245,35074,0.94
51387,56096,0.86
51828,82157,1.0
51888,56442,1.0
51889,56442,1.0
51959,33259,0.9359999999999999
52340,3214,1.0
52341,15440,0.812
52341,33037,1.0
52341,78650,0.8079999999999999
52643,39175,1.0
52804,36536,1.0
52804,79125,0.804
52809,55089,0.856
52982,72693,1.0
53412,45278,0.9
53546,93973,1.0
53998,75423,1.0
54446,22273,1.0
39009,29125,1.0
40226,31098,1.0
40419,10943,1.0
40432,10943,1.0
41029,52787,1.0
41486,39981,0.9640000000000001
41590,43779,0.9
42757,49837,0.924
43046,77096,0.9640000000000001
43374,2887,1.0
43469,46311,0.82
43481,7715,0.852
43481,85539,0.932
43572,31103,0.82
43932,40114,0.82
43933,40114,0.82
44150,3241,0.812
44150,19652,0.8160000000000001
44150,60401,1.0
44161,31661,0.912
44194,40114,0.868
44675,17273,0.84
44741,49837,0.924
45024,67900,0.888
45463,38359,0.94
46222,39294,0.868
47117,67900,0.888
47171,12332,0.92
48645,4789,1.0
48832,3250,1.0
49467,11154,0.932
49754,46311,0.8080000000000002
50891,67086,0.924
51317,88388,1.0
51474,42551,1.0
51500,11154,1.0
52507,3241,1.0
52507,19652,0.8160000000000001
53276,45378,0.904
54387,18802,0.9480000000000001
39182,22360,1.0
39455,43484,0.892
39455,53195,1.0
40513,84898,1.0
40600,71103,0.92
40601,71103,0.92
40703,76870,0.976
40763,22360,1.0
41128,76104,0.82
41199,76104,0.86
41615,43484,0.892
41615,53195,1.0
42039,87975,0.8240000000000001
42267,22915,0.8080000000000002
42267,87975,0.8240000000000001
42267,93030,0.8080000000000002
42558,24306,0.8280000000000001
42568,50749,0.848
42754,87975,0.872
43226,41302,0.836
45146,87975,0.872
45357,51856,1.0
45871,69335,1.0
46474,26752,0.892
47136,39680,1.0
48930,43484,0.892
48930,53195,0.8320000000000001
49113,51856,1.0
50552,77829,0.852
50553,77829,0.852
52776,58014,0.812
39244,27624,0.904
39552,378,0.96
40717,19086,1.0
40891,78531,0.9440000000000001
41214,378,0.96
