left,right,confidence_score
89396,2427,0.8440000000000001
89396,3247,0.8440000000000001
89396,5950,0.8320000000000001
89396,16014,0.88
89396,19084,0.88
89396,20978,0.8440000000000001
89396,23504,0.8320000000000001
89396,24644,0.8320000000000001
89396,26397,0.848
89396,30662,0.8440000000000001
89396,34100,0.8440000000000001
89396,38832,0.8440000000000001
89396,47167,0.8440000000000001
89396,48933,0.8320000000000001
89396,66753,0.8160000000000001
89396,70291,0.8440000000000001
89396,90801,0.8440000000000001
89396,94276,0.8320000000000001
89687,32997,0.8680000000000001
89742,19986,0.96
89848,44704,1.0
89925,47167,0.84
89925,61327,0.812
89958,44704,1.0
90108,7431,1.0
90109,7431,1.0
90246,13598,0.904
90275,49396,0.912
90277,40782,0.828
90324,25134,1.0
90359,19986,0.812
90370,25134,0.9880000000000001
90381,2427,0.8440000000000001
90381,3247,0.816
90381,5950,0.8280000000000001
